purchase_id,owner_id,material_id,quantity,date
4319,23,99,2274,2025-08-27 18:09:39.734305
4320,18,186,3792,2025-08-28 18:09:39.734305
4321,25,151,6761,2025-08-28 18:09:39.734305
4322,23,93,7727,2025-08-28 18:09:39.734305
4323,21,134,4353,2025-08-28 18:09:39.734305
4324,20,200,2155,2025-08-28 18:09:39.734305
4325,35,155,7698,2025-08-28 18:09:39.734305
4326,62,160,9521,2025-08-29 18:09:39.734305
4327,10,116,2984,2025-08-29 18:09:39.734305
4328,60,93,1030,2025-08-29 18:09:39.734305
4329,69,73,8397,2025-08-29 18:09:39.734305
4330,81,146,9852,2025-08-30 18:09:39.734305
4331,80,117,2281,2025-08-30 18:09:39.734305
4332,32,50,5301,2025-08-30 18:09:39.734305
4333,69,71,9126,2025-08-30 18:09:39.734305
4334,17,168,2842,2025-08-30 18:09:39.734305
4335,8,86,6617,2025-08-30 18:09:39.734305
4336,47,129,3751,2025-08-30 18:09:39.734305
4337,78,132,5287,2025-08-31 18:09:39.734305
4338,19,68,7567,2025-08-31 18:09:39.734305
4339,61,123,6545,2025-08-31 18:09:39.734305
4340,94,130,7001,2025-08-31 18:09:39.734305
4341,90,159,7738,2025-08-31 18:09:39.734305
4342,23,148,7087,2025-09-01 18:09:39.734305
4343,37,109,2250,2025-09-01 18:09:39.734305
4344,56,150,4445,2025-09-01 18:09:39.734305
4345,5,200,3272,2025-09-01 18:09:39.734305
4346,71,145,2461,2025-09-01 18:09:39.734305
4347,78,89,6576,2025-09-01 18:09:39.734305
4348,5,9,484,2025-09-01 18:09:39.734305
4349,42,94,9908,2025-09-02 18:09:39.734305
4350,22,167,5737,2025-09-02 18:09:39.734305
4351,67,133,1702,2025-09-02 18:09:39.734305
4352,34,138,250,2025-09-02 18:09:39.734305
4353,80,151,9574,2025-09-02 18:09:39.734305
4354,1,188,1097,2025-09-02 18:09:39.734305
4355,99,135,1814,2025-09-03 18:09:39.734305
4356,3,77,9410,2025-09-03 18:09:39.734305
4357,8,155,9681,2025-09-03 18:09:39.734305
4358,63,187,5704,2025-09-03 18:09:39.734305
4359,20,171,9209,2025-09-03 18:09:39.734305
4360,82,52,5178,2025-09-04 18:09:39.734305
4361,73,126,2960,2025-09-04 18:09:39.734305
4362,26,31,5276,2025-09-04 18:09:39.734305
4363,70,191,4884,2025-09-04 18:09:39.734305
4364,45,161,4907,2025-09-04 18:09:39.734305
4365,84,122,635,2025-09-05 18:09:39.734305
4366,6,123,8191,2025-09-05 18:09:39.734305
4367,47,75,5877,2025-09-05 18:09:39.734305
4368,83,38,941,2025-09-05 18:09:39.734305
4369,60,82,8302,2025-09-05 18:09:39.734305
4370,34,90,1530,2025-09-05 18:09:39.734305
4371,56,112,5881,2025-09-05 18:09:39.734305
4372,15,147,6735,2025-09-05 18:09:39.734305
4373,43,185,4960,2025-09-05 18:09:39.734305
4374,64,81,6392,2025-09-05 18:09:39.734305
4375,73,100,7254,2025-09-06 18:09:39.734305
4376,80,133,2387,2025-09-06 18:09:39.734305
4377,80,136,916,2025-09-06 18:09:39.734305
4378,90,157,5817,2025-09-06 18:09:39.734305
4379,79,14,6064,2025-09-07 18:09:39.734305
4380,13,4,7865,2025-09-07 18:09:39.734305
4381,21,120,5737,2025-09-07 18:09:39.734305
4382,79,140,2215,2025-09-07 18:09:39.734305
4383,24,88,1823,2025-09-08 18:09:39.734305
4384,56,140,2124,2025-09-08 18:09:39.734305
4385,27,147,7769,2025-09-08 18:09:39.734305
4386,100,38,4750,2025-09-09 18:09:39.734305
4387,10,116,1012,2025-09-09 18:09:39.734305
4388,17,193,7675,2025-09-09 18:09:39.734305
4389,43,160,4755,2025-09-09 18:09:39.734305
4390,52,140,2532,2025-09-09 18:09:39.734305
4391,100,129,5062,2025-09-09 18:09:39.734305
4392,67,127,7629,2025-09-09 18:09:39.734305
4393,4,51,2607,2025-09-09 18:09:39.734305
4394,3,169,7384,2025-09-10 18:09:39.734305
4395,84,26,2207,2025-09-10 18:09:39.734305
4396,80,104,7192,2025-09-10 18:09:39.734305
4397,99,39,6726,2025-09-10 18:09:39.734305
4398,10,130,6722,2025-09-10 18:09:39.734305
4399,3,57,6374,2025-09-10 18:09:39.734305
4400,87,179,1070,2025-09-11 18:09:39.734305
4401,37,112,8312,2025-09-11 18:09:39.734305
4402,42,120,8847,2025-09-11 18:09:39.734305
4403,9,15,8208,2025-09-11 18:09:39.734305
4404,57,133,4625,2025-09-11 18:09:39.734305
4405,77,104,3487,2025-09-11 18:09:39.734305
4406,21,118,3231,2025-09-11 18:09:39.734305
4407,10,122,2182,2025-09-11 18:09:39.734305
4408,37,159,3301,2025-09-12 18:09:39.734305
4409,33,128,6231,2025-09-12 18:09:39.734305
4410,100,137,2984,2025-09-12 18:09:39.734305
4411,95,54,2287,2025-09-12 18:09:39.734305
4412,66,186,4795,2025-09-13 18:09:39.734305
4413,54,69,2911,2025-09-13 18:09:39.734305
4414,15,147,408,2025-09-13 18:09:39.734305
4415,31,150,9168,2025-09-13 18:09:39.734305
4416,80,87,645,2025-09-13 18:09:39.734305
4417,91,142,7886,2025-09-13 18:09:39.734305
4418,91,153,2861,2025-09-13 18:09:39.734305
4419,80,101,3207,2025-09-13 18:09:39.734305
4420,57,156,7778,2025-09-14 18:09:39.734305
4421,16,122,2235,2025-09-14 18:09:39.734305
4422,99,17,1980,2025-09-14 18:09:39.734305
4423,39,27,6853,2025-09-14 18:09:39.734305
4424,2,190,5675,2025-09-14 18:09:39.734305
4425,56,88,1332,2025-09-14 18:09:39.734305
4426,17,170,6852,2025-09-15 18:09:39.734305
4427,66,20,7725,2025-09-15 18:09:39.734305
4428,89,146,6588,2025-09-15 18:09:39.734305
4429,33,115,8839,2025-09-16 18:09:39.734305
4430,21,98,5240,2025-09-16 18:09:39.734305
4431,95,153,3667,2025-09-16 18:09:39.734305
4432,65,159,4429,2025-09-16 18:09:39.734305
4433,8,87,5702,2025-09-16 18:09:39.734305
4434,43,47,2896,2025-09-16 18:09:39.734305
4435,94,131,6674,2025-09-16 18:09:39.734305
4436,41,7,5477,2025-09-17 18:09:39.734305
4437,50,116,6785,2025-09-17 18:09:39.734305
4438,7,80,8256,2025-09-17 18:09:39.734305
4439,88,36,4417,2025-09-17 18:09:39.734305
4440,8,128,6193,2025-09-18 18:09:39.734305
4441,49,18,659,2025-09-18 18:09:39.734305
4442,40,167,5212,2025-09-18 18:09:39.734305
4443,24,151,6892,2025-09-18 18:09:39.734305
4444,40,68,6769,2025-09-18 18:09:39.734305
4445,19,168,4332,2025-09-18 18:09:39.734305
4446,66,34,9694,2025-09-18 18:09:39.734305
4447,1,185,2594,2025-09-18 18:09:39.734305
4448,4,124,7927,2025-09-18 18:09:39.734305
4449,36,102,5549,2025-09-18 18:09:39.734305
4450,79,34,3014,2025-09-18 18:09:39.734305
4451,68,149,9935,2025-09-19 18:09:39.734305
4452,54,121,6945,2025-09-19 18:09:39.734305
4453,30,21,2059,2025-09-19 18:09:39.734305
4454,13,127,6886,2025-09-20 18:09:39.734305
4455,89,174,3034,2025-09-20 18:09:39.734305
4456,15,130,4612,2025-09-20 18:09:39.734305
4457,76,84,943,2025-09-20 18:09:39.734305
4458,63,30,3835,2025-09-20 18:09:39.734305
4459,17,196,2727,2025-09-20 18:09:39.734305
4460,79,149,8386,2025-09-20 18:09:39.734305
4461,18,124,8669,2025-09-20 18:09:39.734305
4462,100,124,3209,2025-09-21 18:09:39.734305
4463,10,119,6846,2025-09-21 18:09:39.734305
4464,21,155,9461,2025-09-21 18:09:39.734305
4465,91,168,4683,2025-09-21 18:09:39.734305
4466,3,70,2011,2025-09-21 18:09:39.734305
4467,74,146,2088,2025-09-21 18:09:39.734305
4468,4,180,7620,2025-09-21 18:09:39.734305
4469,85,91,2536,2025-09-21 18:09:39.734305
4470,37,103,6632,2025-09-21 18:09:39.734305
4471,8,89,6122,2025-09-21 18:09:39.734305
4472,98,156,9488,2025-09-21 18:09:39.734305
4473,90,139,6348,2025-09-21 18:09:39.734305
4474,63,22,8332,2025-09-22 18:09:39.734305
4475,80,106,7800,2025-09-22 18:09:39.734305
4476,27,14,592,2025-09-22 18:09:39.734305
4477,17,126,303,2025-09-22 18:09:39.734305
4478,99,127,4731,2025-09-22 18:09:39.734305
4479,8,93,5446,2025-09-22 18:09:39.734305
4480,100,32,2006,2025-09-23 18:09:39.734305
4481,32,191,9117,2025-09-23 18:09:39.734305
4482,8,132,318,2025-09-23 18:09:39.734305
4483,82,144,8924,2025-09-23 18:09:39.734305
4484,65,134,6417,2025-09-23 18:09:39.734305
4485,22,194,8413,2025-09-23 18:09:39.734305
4486,83,190,871,2025-09-24 18:09:39.734305
4487,73,119,8325,2025-09-24 18:09:39.734305
4488,58,81,7488,2025-09-24 18:09:39.734305
4489,20,17,7777,2025-09-24 18:09:39.734305
4490,96,148,8296,2025-09-24 18:09:39.734305
4491,58,146,2883,2025-09-24 18:09:39.734305
4492,34,96,6152,2025-09-24 18:09:39.734305
4493,27,19,3792,2025-09-25 18:09:39.734305
4494,11,8,7857,2025-09-25 18:09:39.734305
4495,39,163,9512,2025-09-25 18:09:39.734305
4496,46,57,227,2025-09-25 18:09:39.734305
4497,97,130,2514,2025-09-25 18:09:39.734305
4498,19,144,408,2025-09-26 18:09:39.734305
4499,34,90,5044,2025-09-26 18:09:39.734305
4500,48,135,3578,2025-09-26 18:09:39.734305
4501,79,148,3209,2025-09-26 18:09:39.734305
4502,14,115,2978,2025-09-26 18:09:39.734305
4503,77,152,9615,2025-09-26 18:09:39.734305
4504,80,135,6336,2025-09-27 18:09:39.734305
4505,34,158,8287,2025-09-27 18:09:39.734305
4506,30,134,3675,2025-09-27 18:09:39.734305
4507,28,179,230,2025-09-27 18:09:39.734305
4508,92,119,9891,2025-09-28 18:09:39.734305
4509,67,35,8066,2025-09-28 18:09:39.734305
4510,43,44,9852,2025-09-28 18:09:39.734305
4511,87,199,9518,2025-09-28 18:09:39.734305
4512,67,17,6066,2025-09-28 18:09:39.734305
4513,41,29,3705,2025-09-28 18:09:39.734305
4514,24,98,8068,2025-09-28 18:09:39.734305
4515,25,177,5470,2025-09-28 18:09:39.734305
4516,20,191,6236,2025-09-28 18:09:39.734305
4517,2,147,3550,2025-09-28 18:09:39.734305
4518,47,64,3302,2025-09-28 18:09:39.734305
4519,47,160,8740,2025-09-29 18:09:39.734305
4520,8,118,7098,2025-09-29 18:09:39.734305
4521,1,50,6051,2025-09-29 18:09:39.734305
4522,30,4,6848,2025-09-29 18:09:39.734305
4523,68,124,9466,2025-09-29 18:09:39.734305
4524,85,98,7310,2025-09-29 18:09:39.734305
4525,12,150,4455,2025-09-29 18:09:39.734305
4526,49,24,4756,2025-09-29 18:09:39.734305
4527,71,144,4437,2025-09-29 18:09:39.734305
4528,99,136,1527,2025-09-29 18:09:39.734305
4529,29,163,6026,2025-09-29 18:09:39.734305
4530,9,39,4500,2025-09-29 18:09:39.734305
4531,14,145,531,2025-09-30 18:09:39.734305
4532,44,94,9854,2025-09-30 18:09:39.734305
4533,64,155,3418,2025-09-30 18:09:39.734305
4534,73,142,5965,2025-09-30 18:09:39.734305
4535,21,139,4702,2025-10-01 18:09:39.734305
4536,78,136,8525,2025-10-01 18:09:39.734305
4537,72,141,7097,2025-10-01 18:09:39.734305
4538,60,123,5972,2025-10-02 18:09:39.734305
4539,2,163,8298,2025-10-02 18:09:39.734305
4540,17,24,7158,2025-10-02 18:09:39.734305
4541,96,87,5292,2025-10-02 18:09:39.734305
4542,22,164,2307,2025-10-02 18:09:39.734305
4543,1,131,1163,2025-10-02 18:09:39.734305
4544,53,84,6434,2025-10-02 18:09:39.734305
4545,2,54,3660,2025-10-02 18:09:39.734305
4546,86,92,4553,2025-10-02 18:09:39.734305
4547,54,128,7199,2025-10-02 18:09:39.734305
4548,99,29,7160,2025-10-03 18:09:39.734305
4549,62,106,2039,2025-10-03 18:09:39.734305
4550,42,132,7277,2025-10-03 18:09:39.734305
4551,76,130,6208,2025-10-03 18:09:39.734305
4552,94,32,4657,2025-10-03 18:09:39.734305
4553,2,49,7619,2025-10-03 18:09:39.734305
4554,89,148,6424,2025-10-03 18:09:39.734305
4555,24,101,3921,2025-10-03 18:09:39.734305
4556,7,61,1696,2025-10-04 18:09:39.734305
4557,1,140,9082,2025-10-04 18:09:39.734305
4558,37,146,8194,2025-10-04 18:09:39.734305
4559,21,119,9307,2025-10-04 18:09:39.734305
4560,7,170,4453,2025-10-04 18:09:39.734305
4561,26,136,7682,2025-10-04 18:09:39.734305
4562,55,151,9543,2025-10-04 18:09:39.734305
4563,51,18,6305,2025-10-04 18:09:39.734305
4564,17,199,2301,2025-10-04 18:09:39.734305
4565,40,160,8184,2025-10-05 18:09:39.734305
4566,74,132,8411,2025-10-05 18:09:39.734305
4567,39,130,8142,2025-10-05 18:09:39.734305
4568,59,165,1625,2025-10-05 18:09:39.734305
4569,73,115,6208,2025-10-05 18:09:39.734305
4570,78,119,7714,2025-10-05 18:09:39.734305
4571,71,83,9989,2025-10-06 18:09:39.734305
4572,51,24,3420,2025-10-06 18:09:39.734305
4573,9,11,5874,2025-10-06 18:09:39.734305
4574,45,65,2595,2025-10-06 18:09:39.734305
4575,3,196,7314,2025-10-07 18:09:39.734305
4576,94,154,5828,2025-10-07 18:09:39.734305
4577,16,139,2071,2025-10-07 18:09:39.734305
4578,26,19,3164,2025-10-07 18:09:39.734305
4579,2,158,5552,2025-10-08 18:09:39.734305
4580,12,163,8118,2025-10-08 18:09:39.734305
4581,14,103,4345,2025-10-08 18:09:39.734305
4582,98,114,5834,2025-10-08 18:09:39.734305
4583,28,142,2648,2025-10-08 18:09:39.734305
4584,23,141,7776,2025-10-09 18:09:39.734305
4585,48,81,6993,2025-10-09 18:09:39.734305
4586,43,121,5639,2025-10-09 18:09:39.734305
4587,37,150,9982,2025-10-09 18:09:39.734305
4588,11,153,9415,2025-10-09 18:09:39.734305
4589,6,143,7582,2025-10-09 18:09:39.734305
4590,49,159,3846,2025-10-09 18:09:39.734305
4591,78,103,3168,2025-10-09 18:09:39.734305
4592,49,7,8858,2025-10-09 18:09:39.734305
4593,10,94,9832,2025-10-09 18:09:39.734305
4594,5,141,1943,2025-10-10 18:09:39.734305
4595,52,92,4165,2025-10-10 18:09:39.734305
4596,62,149,6659,2025-10-10 18:09:39.734305
4597,89,138,3358,2025-10-10 18:09:39.734305
4598,64,156,7581,2025-10-10 18:09:39.734305
4599,14,102,2813,2025-10-10 18:09:39.734305
4600,47,199,6914,2025-10-10 18:09:39.734305
4601,81,143,8170,2025-10-10 18:09:39.734305
4602,99,32,2840,2025-10-11 18:09:39.734305
4603,84,188,4935,2025-10-11 18:09:39.734305
4604,3,68,9353,2025-10-11 18:09:39.734305
4605,2,157,6242,2025-10-11 18:09:39.734305
4606,32,154,433,2025-10-11 18:09:39.734305
4607,29,146,6692,2025-10-11 18:09:39.734305
4608,87,158,8072,2025-10-11 18:09:39.734305
4609,38,11,7656,2025-10-11 18:09:39.734305
4610,86,86,576,2025-10-11 18:09:39.734305
4611,77,104,3810,2025-10-11 18:09:39.734305
4612,58,131,9924,2025-10-11 18:09:39.734305
4613,55,112,700,2025-10-12 18:09:39.734305
4614,91,128,7057,2025-10-12 18:09:39.734305
4615,70,156,9430,2025-10-12 18:09:39.734305
4616,47,157,5702,2025-10-12 18:09:39.734305
4617,99,25,7259,2025-10-12 18:09:39.734305
4618,7,196,4463,2025-10-12 18:09:39.734305
4619,67,130,9508,2025-10-12 18:09:39.734305
4620,58,118,9493,2025-10-12 18:09:39.734305
4621,83,137,7701,2025-10-12 18:09:39.734305
4622,68,151,6460,2025-10-12 18:09:39.734305
4623,70,191,2714,2025-10-12 18:09:39.734305
4624,10,136,949,2025-10-12 18:09:39.734305
4625,95,193,2251,2025-10-13 18:09:39.734305
4626,52,138,9893,2025-10-13 18:09:39.734305
4627,47,155,2104,2025-10-13 18:09:39.734305
4628,5,40,7659,2025-10-13 18:09:39.734305
4629,20,193,6859,2025-10-13 18:09:39.734305
4630,47,54,7262,2025-10-13 18:09:39.734305
4631,31,187,4469,2025-10-14 18:09:39.734305
4632,20,170,4701,2025-10-14 18:09:39.734305
4633,1,189,5806,2025-10-14 18:09:39.734305
4634,62,123,1894,2025-10-14 18:09:39.734305
4635,55,116,1205,2025-10-14 18:09:39.734305
4636,41,148,6097,2025-10-15 18:09:39.734305
4637,22,38,3212,2025-10-15 18:09:39.734305
4638,34,124,4209,2025-10-15 18:09:39.734305
4639,75,151,5514,2025-10-15 18:09:39.734305
4640,53,133,9182,2025-10-15 18:09:39.734305
4641,59,196,115,2025-10-16 18:09:39.734305
4642,38,178,6932,2025-10-16 18:09:39.734305
4643,49,35,5846,2025-10-16 18:09:39.734305
4644,25,168,9051,2025-10-16 18:09:39.734305
4645,12,140,1306,2025-10-16 18:09:39.734305
4646,96,144,1680,2025-10-17 18:09:39.734305
4647,52,127,2754,2025-10-17 18:09:39.734305
4648,32,123,8591,2025-10-17 18:09:39.734305
4649,97,146,8713,2025-10-17 18:09:39.734305
4650,66,123,7986,2025-10-17 18:09:39.734305
4651,41,154,9067,2025-10-17 18:09:39.734305
4652,57,125,5440,2025-10-17 18:09:39.734305
4653,24,86,2324,2025-10-17 18:09:39.734305
4654,25,167,3171,2025-10-18 18:09:39.734305
4655,39,18,4255,2025-10-18 18:09:39.734305
4656,14,88,1255,2025-10-18 18:09:39.734305
4657,61,96,4407,2025-10-18 18:09:39.734305
4658,26,138,374,2025-10-18 18:09:39.734305
4659,71,90,9668,2025-10-19 18:09:39.734305
4660,35,124,9687,2025-10-19 18:09:39.734305
4661,18,190,4901,2025-10-19 18:09:39.734305
4662,96,111,2329,2025-10-19 18:09:39.734305
4663,25,164,1784,2025-10-20 18:09:39.734305
4664,63,141,440,2025-10-20 18:09:39.734305
4665,34,153,5901,2025-10-20 18:09:39.734305
4666,28,188,1989,2025-10-20 18:09:39.734305
4667,90,145,8894,2025-10-20 18:09:39.734305
4668,20,31,2043,2025-10-20 18:09:39.734305
4669,30,135,7649,2025-10-20 18:09:39.734305
4670,23,135,2523,2025-10-20 18:09:39.734305
4671,19,194,7158,2025-10-21 18:09:39.734305
4672,55,109,7651,2025-10-21 18:09:39.734305
4673,85,101,2512,2025-10-21 18:09:39.734305
4674,79,159,4247,2025-10-21 18:09:39.734305
4675,27,7,7537,2025-10-21 18:09:39.734305
4676,72,37,4651,2025-10-21 18:09:39.734305
4677,5,126,7292,2025-10-21 18:09:39.734305
4678,14,146,9946,2025-10-21 18:09:39.734305
4679,89,160,9753,2025-10-22 18:09:39.734305
4680,82,159,7803,2025-10-22 18:09:39.734305
4681,98,129,9482,2025-10-22 18:09:39.734305
4682,19,52,4415,2025-10-22 18:09:39.734305
4683,48,134,5198,2025-10-22 18:09:39.734305
4684,2,125,2627,2025-10-22 18:09:39.734305
4685,63,174,8213,2025-10-22 18:09:39.734305
4686,16,142,7003,2025-10-22 18:09:39.734305
4687,77,108,9438,2025-10-22 18:09:39.734305
4688,17,128,2047,2025-10-22 18:09:39.734305
4689,12,144,9998,2025-10-22 18:09:39.734305
4690,38,12,2895,2025-10-22 18:09:39.734305
4691,63,32,8819,2025-10-23 18:09:39.734305
4692,64,134,5632,2025-10-23 18:09:39.734305
4693,63,29,9208,2025-10-23 18:09:39.734305
4694,88,36,9292,2025-10-23 18:09:39.734305
4695,41,34,901,2025-10-23 18:09:39.734305
4696,67,147,9581,2025-10-23 18:09:39.734305
4697,45,72,9161,2025-10-23 18:09:39.734305
4698,98,149,997,2025-10-23 18:09:39.734305
4699,88,127,5803,2025-10-23 18:09:39.734305
4700,79,200,5342,2025-10-23 18:09:39.734305
4701,21,106,379,2025-10-23 18:09:39.734305
4702,61,115,6221,2025-10-23 18:09:39.734305
4703,19,122,7791,2025-10-24 18:09:39.734305
4704,3,50,7208,2025-10-24 18:09:39.734305
4705,10,152,6899,2025-10-24 18:09:39.734305
4706,79,121,4607,2025-10-24 18:09:39.734305
4707,15,138,2733,2025-10-24 18:09:39.734305
4708,91,162,4171,2025-10-24 18:09:39.734305
4709,6,2,3356,2025-10-24 18:09:39.734305
4710,87,164,1823,2025-10-24 18:09:39.734305
4711,12,128,2637,2025-10-25 18:09:39.734305
4712,86,107,6627,2025-10-25 18:09:39.734305
4713,68,139,1126,2025-10-25 18:09:39.734305
4714,76,150,393,2025-10-25 18:09:39.734305
4715,48,111,818,2025-10-25 18:09:39.734305
4716,82,165,8546,2025-10-25 18:09:39.734305
4717,3,200,8452,2025-10-25 18:09:39.734305
4718,42,82,9333,2025-10-26 18:09:39.734305
4719,2,45,7251,2025-10-26 18:09:39.734305
4720,34,141,2201,2025-10-26 18:09:39.734305
4721,93,139,9996,2025-10-26 18:09:39.734305
4722,10,112,8877,2025-10-26 18:09:39.734305
4723,88,146,7117,2025-10-26 18:09:39.734305
4724,61,90,5184,2025-10-26 18:09:39.734305
4725,33,111,2867,2025-10-26 18:09:39.734305
4726,83,130,1705,2025-10-26 18:09:39.734305
4727,64,87,1363,2025-10-26 18:09:39.734305
4728,49,35,7205,2025-10-26 18:09:39.734305
4729,30,137,5570,2025-10-26 18:09:39.734305
4730,66,151,2605,2025-10-26 18:09:39.734305
4731,11,9,2206,2025-10-26 18:09:39.734305
4732,81,129,1288,2025-10-26 18:09:39.734305
4733,36,94,7710,2025-10-26 18:09:39.734305
4734,34,149,4534,2025-10-27 18:09:39.734305
4735,70,59,875,2025-10-27 18:09:39.734305
4736,82,182,9168,2025-10-27 18:09:39.734305
4737,49,158,1245,2025-10-27 18:09:39.734305
4738,13,140,9497,2025-10-28 18:09:39.734305
4739,98,106,4930,2025-10-29 18:09:39.734305
4740,38,184,2743,2025-10-29 18:09:39.734305
4741,24,92,1569,2025-10-29 18:09:39.734305
4742,9,12,4970,2025-10-29 18:09:39.734305
4743,30,38,9018,2025-10-29 18:09:39.734305
4744,93,48,7107,2025-10-29 18:09:39.734305
4745,80,150,6746,2025-10-29 18:09:39.734305
4746,50,85,9003,2025-10-30 18:09:39.734305
4747,46,44,673,2025-10-30 18:09:39.734305
4748,84,157,250,2025-10-30 18:09:39.734305
4749,88,171,2285,2025-10-30 18:09:39.734305
4750,44,112,5590,2025-10-30 18:09:39.734305
4751,32,160,9504,2025-10-30 18:09:39.734305
4752,24,95,6634,2025-10-31 18:09:39.734305
4753,93,172,7471,2025-10-31 18:09:39.734305
4754,4,193,9698,2025-10-31 18:09:39.734305
4755,6,126,8509,2025-10-31 18:09:39.734305
4756,69,180,8112,2025-10-31 18:09:39.734305
4757,3,177,6151,2025-10-31 18:09:39.734305
4758,6,146,5680,2025-10-31 18:09:39.734305
4759,46,149,8835,2025-11-01 18:09:39.734305
4760,98,140,8342,2025-11-01 18:09:39.734305
4761,21,146,6632,2025-11-01 18:09:39.734305
4762,14,148,8228,2025-11-01 18:09:39.734305
4763,22,27,7899,2025-11-01 18:09:39.734305
4764,35,100,1349,2025-11-01 18:09:39.734305
4765,73,82,3682,2025-11-02 18:09:39.734305
4766,89,68,9719,2025-11-02 18:09:39.734305
4767,70,183,5467,2025-11-02 18:09:39.734305
4768,3,150,1802,2025-11-02 18:09:39.734305
4769,53,146,8499,2025-11-02 18:09:39.734305
4770,20,195,9493,2025-11-02 18:09:39.734305
4771,68,93,1742,2025-11-02 18:09:39.734305
4772,74,123,8963,2025-11-03 18:09:39.734305
4773,80,119,915,2025-11-03 18:09:39.734305
4774,97,123,8954,2025-11-03 18:09:39.734305
4775,95,46,6304,2025-11-03 18:09:39.734305
4776,30,36,280,2025-11-04 18:09:39.734305
4777,85,103,9645,2025-11-04 18:09:39.734305
4778,31,72,6397,2025-11-04 18:09:39.734305
4779,15,146,7003,2025-11-04 18:09:39.734305
4780,1,49,3887,2025-11-04 18:09:39.734305
4781,91,132,1749,2025-11-04 18:09:39.734305
4782,42,129,6811,2025-11-05 18:09:39.734305
4783,54,54,5018,2025-11-05 18:09:39.734305
4784,40,157,489,2025-11-05 18:09:39.734305
4785,50,118,5656,2025-11-05 18:09:39.734305
4786,40,46,5222,2025-11-06 18:09:39.734305
4787,80,111,7950,2025-11-06 18:09:39.734305
4788,13,134,5216,2025-11-06 18:09:39.734305
4789,55,109,9790,2025-11-07 18:09:39.734305
4790,10,155,4474,2025-11-07 18:09:39.734305
4791,82,190,9609,2025-11-07 18:09:39.734305
